arrival_rate,service_rate,capacity,sim_time,warmup_time,avg_wait_time,avg_system_time,utilization,throughput,drop_rate,arrived,served,dropped
4.141844834331599,4.257523119313657,45,933,61,4.862562674362624,5.104079951563066,0.9998565131713768,3.9614147909967845,0.016328680537266264,3797,3696,62
3.7906213173148426,3.6368144396599886,100,1369,175,18.16202508426634,18.43401397618133,0.9999487469848718,3.683710737764792,0.014683153013910355,5176,5043,76
1.1324524051252693,1.3011778613411344,52,945,14,10.37249401179506,11.209093368189242,0.9998574120368989,1.1566137566137566,0.0,1095,1093,0
2.0296286621304755,4.513496658917397,97,650,140,0.17752624808790238,0.3981344390248203,0.999791778480792,2.046153846153846,0.0,1330,1330,0
4.3042334926183825,2.9816508846040417,72,1331,95,22.440916417740944,22.76808574328814,0.9996399507091045,3.0458302028549964,0.2606201828284639,5579,4054,1454
0.8584989927635374,4.210534485761277,52,583,121,0.04004772918496244,0.26868326950095794,0.9980920697209371,0.8833619210977701,0.0,515,515,0
2.351655601355922,5.960921503183176,32,640,136,0.11524206853534308,0.28477392433961063,0.999748973664159,2.346875,0.0,1502,1502,0
4.608173304867963,0.7257315709468961,39,1862,62,54.269098056109755,55.70544281909392,0.9997753714519805,0.700859291084855,0.8438298861259587,8606,1305,7262
2.0846214909355893,3.6290447578563123,46,533,6,0.5417088731069781,0.8331171188473601,0.9993450125085032,2.071294559099437,0.0,1106,1104,0
3.2032308723291942,4.10814673232317,98,1423,76,0.8353141311297869,1.0867395466981575,0.999837066751094,3.134926212227688,0.0,4473,4461,0
0.8819816687126587,0.5862086603392931,21,1807,141,31.09717063630508,32.86409360497781,0.9994002975421858,0.5661317100166021,0.3394787031150667,1573,1023,534
2.669974312939128,0.8631277226295138,51,821,15,56.35671174896018,57.528901092871244,0.9977966370287737,0.8660170523751523,0.644589552238806,2144,711,1382
0.2827682792228371,2.374992561877541,39,1239,39,0.06645064360177956,0.4987036601735805,0.998708422646935,0.2784503631961259,0.0,345,345,0
0.21258905757615987,2.6563771884291523,32,1661,169,0.04745008632570104,0.4158736580248512,0.9979830812526445,0.20108368452739314,0.0,334,334,0
4.011218385025169,1.274836131349491,46,394,129,34.45092253295274,35.24191725058514,0.9997174596923912,1.2918781725888324,0.6593001841620626,1629,509,1074
0.22266349950124803,2.0533439787238565,94,1333,76,0.058708720161137505,0.563622163387622,0.9986819482831367,0.2220555138784696,0.0,296,296,0
4.340905171072675,4.120239012086053,36,1798,142,5.6152302295560395,5.857490749973091,0.999787526859337,4.10789766407119,0.05680081507896077,7852,7386,446
4.2488155245919925,1.5139474475755474,80,1308,44,51.13006821551491,51.78538822870908,0.9998574870830517,1.5267584097859328,0.6329740236790953,5659,1997,3582
3.5704682129818273,3.504520511169269,47,1092,24,7.884812106712164,8.168946449555587,0.9999687144767819,3.468864468864469,0.0233094262295082,3904,3788,91
2.1940230829477714,0.6962767614784954,15,1570,43,20.366257690362712,21.870959420863137,0.9999669189806836,0.6707006369426751,0.694269340974212,3490,1053,2423
1.0703311326626845,2.3426734913890606,58,1656,23,0.32950436583275156,0.7576771247711562,0.9993320061963636,1.058574879227053,0.0,1753,1753,0
4.027991990871468,5.912413789031619,70,825,116,0.4017410533396449,0.574030546947684,0.9999563403561739,4.071515151515151,0.0,3360,3359,0
3.5838999024786884,2.43864392357505,39,670,60,14.047371200812512,14.442715221739268,0.999257517257077,2.5014925373134327,0.2809083263246426,2378,1676,668
3.5803438868741866,2.6490826488510892,80,1414,115,28.816911601734798,29.1954607075953,0.9997992127414188,2.6605374823196604,0.24779108580404477,5093,3762,1262
2.4502079278663205,3.15723279172228,97,1210,139,1.0326580028686139,1.3449610254714945,0.9999697189252994,2.476859504132231,0.0,2997,2997,0
1.7797078758287483,3.7468613790844025,64,919,123,0.2195456290913037,0.4779007489124613,0.9999674956210184,1.7551686615886835,0.0,1613,1613,0
1.2694003153677678,4.622784283469145,93,601,132,0.08325504678524037,0.30321876696307054,0.9998570225603873,1.362728785357737,0.0,819,819,0
3.7718561584511323,4.418741406874918,12,789,159,0.9962511440228116,1.22611652450031,0.9994355996317452,3.643852978453739,0.04,3000,2875,120
1.8288833566879443,1.4271191583898204,84,1202,198,54.04710060261731,54.75001087781669,0.9995032359306391,1.4367720465890184,0.15196998123827393,2132,1727,324
3.2604054536571447,1.9308981739377802,38,1462,58,18.43396226891263,18.957118934878224,0.9999308707829904,1.9042407660738714,0.4008071367884452,4708,2784,1887
1.6548630899058336,0.6246428014677443,39,688,46,57.623093543231164,59.17485509799409,0.9987760969913962,0.6424418604651163,0.5662759242560865,1109,442,628
3.8869298038097337,1.4512836146162043,93,1475,101,62.22561185871057,62.90543869517798,0.9999505853016056,1.471186440677966,0.6076629680998613,5768,2170,3505
1.722776850119362,2.211773741943875,34,875,132,1.8356148493645987,2.305854502859006,0.999146888013086,1.736,0.0,1522,1519,0
1.186904077043788,3.6442633625741236,26,1654,122,0.13104807542758554,0.4023380084725234,0.9990207462386055,1.1856106408706166,0.0,1962,1961,0
3.2231264737362575,2.91353372092767,47,1696,172,13.690017933831482,14.029698958306051,0.9997806785038096,2.9056603773584904,0.12350246652572235,5676,4928,701
3.9640934875604366,2.0017552478639633,37,1603,85,17.740024573560458,18.248225055256505,0.9997906323608962,1.9731752963194011,0.506631708821715,6484,3163,3285
1.5890996739689374,2.3596420925088797,21,1363,86,1.135269305781516,1.5766124770668546,0.9997828365048038,1.5979457079970654,0.0,2179,2178,0
1.6036163026072097,4.779452515330078,43,1691,91,0.10266020986103376,0.3146441754300022,0.9999394188843173,1.5860437610881135,0.0,2682,2682,0
0.7226739014673529,4.440305900133721,30,846,50,0.0530906199035577,0.2848701906548614,0.9991989992311092,0.7340425531914894,0.0,621,621,0
4.696034122692908,4.438370823831299,62,1380,158,10.792990976846903,11.01799243837769,0.999937667623123,4.445652173913044,0.05074352291890234,6523,6135,331
2.470085603468899,3.8393021597896344,66,1287,46,0.47902122655913093,0.7435961571072406,0.999062734690689,2.5314685314685317,0.0,3259,3258,0
0.6938532701785607,1.0899833856946235,35,1234,51,1.2958200397415633,2.2154119991923302,0.9992353439891387,0.7017828200972447,0.0,867,866,0
0.6574001952669188,3.6135823985638673,93,1356,27,0.06730667583895206,0.35911029085491153,0.9990872350893362,0.6924778761061947,0.0,939,939,0
1.5490791201830891,2.2101634087532602,100,539,85,0.9328284385795552,1.3925044523637735,0.9984188768958552,1.5547309833024119,0.0,838,838,0
3.3974177745166148,5.130225638227775,66,316,92,0.3560992829046098,0.5571162382414009,0.9989782243071187,3.3132911392405062,0.0,1049,1047,0
3.5508163504604746,4.652506915472616,48,316,68,0.7835218386027821,0.9916314260257394,0.9993305435942635,3.642405063291139,0.0,1162,1151,0
3.591784559860121,4.262382366470568,25,1022,62,1.1577650099184527,1.3923388177617622,0.9997420749261264,3.5577299412915853,0.0,3639,3636,0
2.907821226647322,3.1917736133282326,43,777,167,1.885822153936907,2.2031162493442893,0.9994873017699807,2.8996138996139,0.0,2259,2253,0
2.2606398439686988,3.045746242476591,63,589,90,0.6957287498238931,1.0356249375221673,0.9998520418276325,2.2224108658743633,0.0,1309,1309,0
4.568594601499422,5.784367652291702,34,1300,112,0.6590617650309544,0.8350177448673166,0.9998658816462026,4.575384615384616,0.0,5957,5948,0
0.561655991681613,3.691276612559135,35,1080,92,0.06993191931771744,0.3571603205616302,0.9981068362258758,0.5361111111111111,0.0,579,579,0
3.681157708770339,1.304442019235583,8,552,178,5.420994695037412,6.250982154964226,0.9999863639159926,1.2355072463768115,0.6576980568011959,2007,682,1320
1.7766444235780372,5.683032235118456,19,725,129,0.07892876747330548,0.2499524263976867,0.9995005032487485,1.8041379310344827,0.0,1308,1308,0
1.567597363745038,0.3813949099718973,32,1112,190,79.70299562908386,82.39282926322143,0.9998990984704272,0.3839928057553957,0.7393526405451448,1761,427,1302
4.851226059657289,5.785462278880727,76,1636,65,0.7267287681291696,0.8962376024135166,0.9999370524949306,4.872860635696822,0.0,7981,7972,0
3.746988186294319,4.192909866964522,70,313,25,1.193902576124041,1.4228301426270962,0.9963597888833635,3.65814696485623,0.0,1151,1145,0
2.6863003119691675,5.664166816798349,32,1606,194,0.1634844031196978,0.3411789025658575,0.9998264564276984,2.6942714819427147,0.0,4328,4327,0
3.1480784125630805,2.034912518409444,70,524,139,34.71220529994801,35.2231957355511,0.999929815220617,1.9885496183206106,0.34240094618568895,1691,1042,579
2.8488487672744416,2.16484349048614,7,1124,109,1.7318576031206663,2.176153558300529,0.9998138466425831,2.1023131672597866,0.259375,3200,2363,830
1.7520755922050497,3.5077359813410047,42,1462,167,0.28919042224086616,0.5753712656283952,0.9993352213705624,1.7482900136798905,0.0,2559,2556,0
2.0873225684571928,2.743780934134679,59,652,128,1.499287310723769,1.880866034977098,0.9998065425309762,2.1549079754601226,0.0,1408,1405,0
2.5674588099312987,5.442692362353678,94,1664,163,0.1638279077038206,0.35145965906901455,0.999999429581565,2.5006009615384617,0.0,4162,4161,0
4.9287658902587115,0.5117304830347127,5,795,95,7.3638875026642285,9.258257873736486,0.9998940687632749,0.5157232704402516,0.8930412371134021,3880,410,3465
3.550889289693636,1.5374926062156855,12,1460,179,6.702022083525904,7.354899424613403,0.9999623873779306,1.510958904109589,0.5751245688003066,5218,2206,3001
3.863177747466182,1.475730606088013,34,1383,164,21.139165489602835,21.790838792275547,0.9998959066532184,1.5328994938539406,0.602362931511907,5417,2120,3263
2.962461431420771,0.6457152360338979,85,1003,48,122.49514997793226,123.95096920126038,0.999714238053735,0.6809571286141576,0.7393075356415478,2946,683,2178
4.678968317156674,1.4072011438985863,37,1699,7,26.34687643598369,27.087920749787457,0.9999690509869222,1.3502060035314891,0.7027164902435914,7841,2294,5510
3.2138101117600235,0.5508962152425649,12,1129,95,19.71437102533777,21.531285356123778,0.9997632048504412,0.54207263064659,0.830480847595762,3681,612,3057
0.8661320450586991,5.078475749238678,12,1532,60,0.05024455923222949,0.25704736104419446,0.9988457168469449,0.847911227154047,0.0,1299,1299,0
1.9238511519304056,2.357220224882796,24,1903,48,1.3105500775119356,1.7307693398200283,0.9999719330394058,1.9111928533893852,0.0,3642,3637,0
3.4995518313360092,2.0680602342418446,97,1329,85,45.72276594748878,46.20949230542339,0.9996671845022627,2.075996990218209,0.37343578485181117,4555,2759,1701
2.9268886272339687,1.1841712305150636,87,996,61,67.78710383500437,68.57127416545498,0.9998168621024096,1.2399598393574298,0.5333568655135899,2833,1235,1511
2.835756989217315,3.656721702136348,22,1852,73,0.8584188123510293,1.1333704924357342,0.9999645380706019,2.7710583153347734,0.0,5133,5132,0
1.5984735432943376,1.5622933816799998,12,838,125,3.0201022337133114,3.645779672640593,0.9995392464352624,1.4558472553699284,0.05201863354037267,1288,1220,67
4.588022793039599,4.066671353724776,79,1283,163,17.75150715435424,18.001759704143332,0.9996337366330202,3.9883086515978174,0.10390058681394546,5794,5117,602
1.1407838899923661,3.600144730072987,52,1021,88,0.11317128041108131,0.4024428733116816,0.998593766010966,1.1234084231145935,0.0,1147,1147,0
2.743802813385561,3.5414289390500877,13,321,26,0.8200798005575071,1.095562300914197,0.9990736941649665,2.70404984423676,0.005701254275940707,877,868,5
2.338824933300192,0.991352696660039,38,1358,182,35.7228289369708,36.71828323489748,0.9998795980058318,0.9992636229749632,0.5672569120844982,3219,1357,1826
1.8426439092079923,4.6812422857565235,47,1908,62,0.13665223045546046,0.3465170578386506,0.999992368545309,1.8312368972746331,0.0,3494,3494,0
4.434462426945467,1.3051986062943024,78,788,177,58.45989382014902,59.21857863269832,0.9999285379116275,1.3071065989847717,0.679212507237985,3454,1030,2346
3.3074233342271513,1.1516499391950685,33,1962,45,26.997331327047462,27.856198336293584,0.999372378129421,1.1625891946992863,0.6429012345679013,6480,2281,4166
0.3946689120599498,2.7925326338551604,47,638,171,0.04433009363917506,0.4055465736720289,0.9997590668682194,0.390282131661442,0.0,249,249,0
4.719372886012046,1.4744357876482983,42,1707,89,27.059270519759355,27.72579395647806,0.9999521720201235,1.496192149970709,0.6758241758241759,8008,2554,5412
3.466188954017087,0.3628068514622411,44,1352,67,116.97604995197501,119.74505847940667,0.9996980856238585,0.3683431952662722,0.8862061725803065,4763,498,4221
1.0278647809674024,4.613203413104671,11,1899,66,0.05789612695923365,0.27007566334838656,0.9988387005738928,1.0294892048446551,0.0,1955,1955,0
2.9848596562943794,4.003732673168703,34,714,110,0.5727369110451076,0.8163198263724833,0.9984023088911352,3.0140056022408963,0.0,2154,2152,0
2.071799500370494,0.4109293401245947,98,419,171,220.25285071110932,223.16983519611546,0.9994291186680203,0.4009546539379475,0.6956521739130435,874,168,608
0.8753584051278422,4.84931372565135,65,1277,44,0.04899321628572231,0.253650551256203,0.9998733531472116,0.8817541111981206,0.0,1126,1126,0
0.5873996345826255,2.026653415187673,83,1829,28,0.1706128948885728,0.6308280391736467,0.9968168972825276,0.6096227446692182,0.0,1115,1115,0
2.2172029361758563,0.5447358023153381,84,974,24,142.6360582343246,144.4331317281743,0.9990993049380418,0.553388090349076,0.7180995475113122,2210,539,1587
3.0551556056563434,0.3242490712815543,72,1726,39,223.8653217075091,226.9445359855507,0.999613520657519,0.31517960602549244,0.8868271173984935,5443,544,4827
4.055484520897337,1.8251562918992181,82,607,120,45.193608546601666,45.75222752656104,0.9994345288645445,1.7314662273476111,0.5275229357798165,2398,1051,1265
1.710556616867221,3.331188616733128,71,868,189,0.36324338227792,0.6779354760082389,0.9996637024965318,1.6774193548387097,0.0,1458,1456,0
1.1814828549295395,1.3505365554789868,91,1465,86,3.4376613227425405,4.177122927957994,0.9997280898253704,1.152901023890785,0.0,1697,1689,0
0.299192230738889,2.465722655486804,64,622,188,0.06578595269000664,0.47541008773823623,0.9931940109146258,0.2861736334405145,0.0,178,178,0
3.5491139406527012,5.62424253731702,36,1668,185,0.3217961795867211,0.5004180888057644,0.9999333043293179,3.5851318944844124,0.0,5982,5980,0
2.326504881887257,3.9248815533376282,22,1613,100,0.34827818631877616,0.606575758096235,0.9993886499355726,2.3415995040297584,0.0,3779,3777,0
3.08063066590934,1.363823288008358,89,1922,140,61.86135560181395,62.56649125243343,0.9997552791829248,1.3954214360041624,0.5339724184325597,5946,2682,3175
3.4746389086740215,1.6887095506450207,57,1006,112,31.822517597144888,32.4033462881742,0.999916061453653,1.7007952286282306,0.4923872450445274,3481,1711,1714
0.8280801119666719,5.115349910010232,47,1956,129,0.036710565686869555,0.22867314263875307,0.9999631903858263,0.8440695296523517,0.0,1651,1651,0
3.6845924885177337,5.048011510418024,42,1055,54,0.5158423200873822,0.7165124064101128,0.9998333389972328,3.627488151658768,0.0,3831,3827,0
4.337863219736062,5.769276064895809,53,1307,45,0.5243709340803827,0.6972648951972861,0.9996833681909505,4.250191277735271,0.0,5555,5555,0
1.792124657979121,2.7687539452519525,90,623,173,0.5967158256959051,0.9557561168451226,0.9991487100227254,1.8587479935794542,0.0,1161,1158,0
4.794277552620746,4.554148067853651,92,596,195,5.305566211797015,5.515345870190796,0.9997793606076589,4.619127516778524,0.0,2824,2753,0
4.924182947765875,4.160899802625062,28,1998,189,5.562762386296104,5.8092388315222,0.9999800502433964,4.066566566566567,0.17277433763069738,9851,8125,1702
0.8526924457409426,5.803398916008922,66,1198,32,0.028551019969758305,0.20672858194776247,0.9999209324246651,0.8656093489148581,0.0,1037,1037,0
0.25086887256603346,4.125797742365894,57,1733,101,0.014621598389213309,0.2623226223881031,0.9997051050163411,0.2533179457587998,0.0,439,439,0
1.8004690368995848,0.7674012346248373,24,1768,187,28.467143157672307,29.738800901069375,0.9998843995802132,0.7720588235294118,0.5672897196261683,3210,1365,1821
4.635387903205163,0.42974880953649497,100,723,66,210.6664632628938,212.82330276903602,0.9998622144467039,0.46473029045643155,0.8677184466019418,3296,336,2860
2.935032446938818,2.8443316628036763,84,739,78,13.96774645366729,14.300772490541055,0.9999691647329045,2.8795669824086603,0.011205737337516808,2231,2128,25
4.240549648746354,5.053502675534301,72,1296,88,0.9112432612005131,1.1051889043473255,0.999689843235436,4.237654320987654,0.0,5495,5492,0
2.1069115737710336,1.614818647110162,72,1064,194,43.60582945267036,44.23788801003083,0.999990290731763,1.5911654135338347,0.22671353251318102,2276,1693,516
3.6831365632046142,4.228818770186826,53,1531,5,1.6757634527132774,1.9117958182808759,0.9993647689921699,3.728282168517309,0.0,5713,5708,0
2.2432715495756876,1.7871041325567447,88,1075,13,41.87593343740296,42.425575812856536,0.9996128333681131,1.8065116279069768,0.15898713158987132,2409,1942,383
0.8144893873302332,1.3740723570075926,15,1604,120,0.853971751682749,1.569753086289143,0.9977503409475588,0.7786783042394015,0.0,1249,1249,0
1.400844259678224,1.450513688352765,77,822,3,9.696074187656206,10.371129716212664,0.9992406392973557,1.397810218978102,0.0,1162,1149,0
3.152673516577459,4.789027183924869,54,1783,172,0.35106774671677055,0.5522620545620228,0.9999130528238837,3.1727425687044306,0.0,5658,5657,0
4.356377144738591,4.403944327463388,34,442,133,2.675683661082874,2.896778204785471,0.9984781379669236,4.199095022624435,0.015756302521008403,1904,1856,30
3.2140018853133743,3.990535713659148,37,545,112,0.9098313197550423,1.16231054877388,0.9997871923246682,3.1908256880733945,0.0,1740,1739,0
2.544872106794547,0.4121507203226034,22,1483,16,50.81675772018729,53.270039994717564,0.9999117687278987,0.406608226567768,0.8291416074357573,3658,603,3033
3.972101481514535,3.999267142960227,72,1074,116,8.53450327442751,8.783263412415689,0.9999219577777855,3.9189944134078214,0.003989673785496362,4261,4209,17
3.4497583334363906,4.674174082760717,13,1938,94,0.4916603191955634,0.7044163216353634,0.9998550773165269,3.3998968008255934,0.005283816425120773,6624,6589,35
1.4795698661707806,5.470168262162847,88,818,22,0.055427409928099226,0.23282879705744922,0.9999460181702645,1.4425427872860637,0.0,1181,1180,0
2.5958067839035452,3.1799251798488615,7,1311,101,0.7029683287000967,1.0134872592169353,0.9999595676194023,2.4927536231884058,0.058671268334771355,3477,3268,204
0.20849828597372844,3.680075902960636,38,1734,3,0.02144899621811528,0.3042936000074889,0.9976767764814098,0.20645905420991925,0.0,358,358,0
1.2301564442680362,3.177449625531847,19,1119,96,0.15621471101643175,0.4774379827230231,0.9993250530567943,1.1420911528150135,0.0,1278,1278,0
3.6348816199692218,0.34941981605162653,82,609,145,188.5264273566931,190.8723435956335,0.999535159856096,0.40229885057471265,0.8496551724137931,2175,245,1848
1.9842649501217293,4.929064200161419,5,1201,112,0.12515035996445456,0.3293939685923769,0.9990811802552135,2.019150707743547,0.00858193706579485,2447,2425,21
3.0327907741898716,2.8663036550067957,23,1677,197,4.250980269205263,4.589406461981638,0.9992200506768926,2.8467501490757305,0.07201086956521739,5152,4774,371
4.453784842158213,1.3630260305355375,5,337,118,2.271503663176101,2.9290615734925867,0.9995145611197169,1.4362017804154303,0.6636863823933975,1454,484,965
3.962968067849375,5.3525449946573875,80,1495,69,0.54512698685958,0.7300847620221071,0.9998985505699226,3.965886287625418,0.0,5929,5929,0
4.8034153692386585,2.833858714262503,44,1732,100,14.47837441957186,14.82643321306711,0.9995894859468016,2.873556581986143,0.3963693195479683,8318,4977,3297
2.097841602506163,3.7527524400252035,27,1694,121,0.3266996729358803,0.5898176457574238,0.9987900196974678,2.1304604486422667,0.0,3611,3609,0
4.078255157757616,1.709740628615107,60,704,155,33.9595577334361,34.542205419966194,0.9994242256219379,1.7485795454545454,0.5489853044086774,2858,1231,1569
2.9178952478483144,1.2929575767244539,81,733,135,63.35996061066332,64.16917449768623,0.9994749969209438,1.252387448840382,0.5432098765432098,2187,918,1188
4.510461881451608,4.87529660054007,11,570,102,0.7648407620444319,0.9735466676629027,0.9975635933745596,4.11578947368421,0.052843888664784185,2479,2346,131
4.2774374444759475,2.2138907971765556,84,666,77,37.80814056325025,38.2705267060095,0.9999390488715251,2.1816816816816815,0.460646521433591,2846,1453,1311
4.6525012736779345,1.7856446879737111,67,1273,198,36.867437527665125,37.43323078711953,0.9999510674550955,1.7902592301649647,0.6072325464590658,5973,2279,3627
2.157285008910767,2.120648544542144,14,1729,79,3.2318026459379285,3.7043824918125363,0.9998052430444427,2.004626951995373,0.0665414542527502,3727,3466,248
1.739299994534428,4.228310423184177,10,1206,146,0.1364175650056411,0.3663549874088261,0.9995860917760114,1.7271973466003316,0.0,2083,2083,0
2.8505919297662334,0.5247719009639902,70,576,111,126.6820432810519,128.53009309836668,0.999981169885786,0.5538194444444444,0.7609096496619545,1627,319,1238
0.281263810365809,0.9892061693165002,43,1478,197,0.4814306068149796,1.449116197781408,0.9959098031039569,0.29499323410013534,0.0,436,436,0
2.2715162248968195,4.14544530650853,51,432,124,0.2209587604038103,0.45863968159573504,0.9987032193393927,2.2106481481481484,0.0,957,955,0
4.135302880162109,3.0713686103099818,47,1227,94,13.981864946381338,14.305836446745493,0.999329476385248,3.0929095354523226,0.24527186761229314,5076,3795,1245
0.2027929359857275,0.7519333055475483,60,1091,46,0.7230643451287876,2.1084885599949206,0.9983689122047157,0.21723189734188816,0.0,237,237,0
2.8888423553122125,1.730045677634533,69,839,45,37.01013377558535,37.567825202432935,0.9998324162936786,1.7794994040524434,0.35294117647058826,2414,1493,852
2.6869767157016846,5.105204268570389,98,1714,112,0.2116398102686032,0.41358097481089107,0.99953453238797,2.598016336056009,0.0,4453,4453,0
3.013414216597299,2.1982281558506167,39,1381,76,16.370467146891237,16.835613636166904,0.9998816030329618,2.1498913830557567,0.2678354029705381,4107,2969,1100
4.67489502910109,1.7943810704490122,30,1877,5,15.73311692910999,16.287233497515228,0.9999683773169697,1.798614810868407,0.612822553143117,8797,3376,5391
2.2701357777459865,5.493192103368502,22,1772,59,0.13427839988287746,0.32032016647944866,0.9993819792059119,2.2381489841986455,0.0,3966,3966,0
1.0881812336183534,3.9643267614319817,74,1365,139,0.10310492797786011,0.3623969549045218,0.9999896706243584,1.0915750915750915,0.0,1491,1490,0
1.6013605298259437,3.786236522684824,60,753,198,0.18987364187186953,0.452102229800945,0.9987663471447821,1.658698539176627,0.0,1249,1249,0
2.6316029727954175,2.691114832441914,88,941,24,7.1119671323115865,7.4853641199118695,0.9997976233120053,2.6227417640807653,0.0,2473,2468,0
1.6924510233019336,5.109733646629168,77,1436,65,0.09536120645720363,0.2833841303881858,0.99995197274799,1.7207520891364902,0.0,2471,2471,0
4.755546509328661,0.7779939628747303,14,738,75,14.62233969917128,15.773865932838678,0.999707356102317,0.8604336043360433,0.8164592760180995,3536,635,2887
3.3039055103292294,4.713590443983066,75,1007,7,0.4574028986924682,0.6668766750219789,0.9998488513643389,3.349553128103277,0.0,3375,3373,0
4.330303053761472,4.809902699258961,58,1997,115,1.6164016486940171,1.8249359941605525,0.9999065532636783,4.230345518277416,0.0,8459,8448,0
4.030744384545881,1.5784553727073272,29,1903,124,17.426306365405154,18.063561486228483,0.9997301848023221,1.561744613767735,0.6068667278207313,7631,2972,4631
1.789672183949532,0.3568055417975678,85,1743,29,232.44884939589127,235.20003752058693,0.9997009221920534,0.357429718875502,0.7738741616097093,3131,623,2423
2.2918639965897083,4.629631601934372,46,1775,92,0.20535479765156894,0.4163699671051236,0.9996202199133108,2.3030985915492956,0.0,4088,4088,0
1.4169765439387205,3.9659538987718546,79,552,171,0.10823624755313503,0.355042095167413,0.9995658719073384,1.4692028985507246,0.0,812,811,0
2.128445462208778,0.8660899801888755,70,1218,196,79.32598595146474,80.49062450824663,0.9998126492632706,0.8587848932676518,0.5623279591034211,2543,1046,1430
1.363593020669363,5.494370340531055,52,630,90,0.08269550117603452,0.2743099966617994,0.9998467768807956,1.4428571428571428,0.0,909,909,0
4.656567285600689,0.9888479275991464,52,1476,129,51.24087506163028,52.25143883377367,0.9996754037897688,0.9884823848238482,0.782589928057554,6950,1459,5439
3.7653989594623747,4.812161631790591,21,316,70,1.0473301729583933,1.2643188563002135,0.9995970064753291,3.7721518987341773,0.019688269073010665,1219,1192,24
0.4081924316032371,3.012161808505706,69,1823,185,0.045675998615447806,0.37661162216460903,0.9991043515121213,0.4229292375205705,0.0,771,771,0
2.8405969285569532,5.32736804567094,82,1034,18,0.23167234652398347,0.4245229187964253,0.9997538687631069,2.844294003868472,0.0,2941,2941,0
